age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,171947,26328,1505185,11.4,1.7,2021-02-12T06:14:19.377Z
20-29,494597,175949,1277634,38.7,13.8,2021-02-12T06:14:19.377Z
30-39,557916,218078,1186386,47.0,18.4,2021-02-12T06:14:19.377Z
40-49,674303,380497,1080768,62.4,35.2,2021-02-12T06:14:19.377Z
50-59,600300,450258,832687,72.1,54.1,2021-02-12T06:14:19.377Z
60-69,581994,517254,735380,79.1,70.3,2021-02-12T06:14:19.377Z
70-79,440681,406625,462148,95.4,88.0,2021-02-12T06:14:19.377Z
80-89,196846,179630,222547,88.5,80.7,2021-02-12T06:14:19.377Z
90+,46386,41252,50589,91.7,81.5,2021-02-12T06:14:19.377Z
