section,male,female,lastUpdate,date
0,2,2,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
10,3,2,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
20,12,9,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
30,17,13,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
40,41,33,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
50,178,83,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
60,502,220,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
70,867,444,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
80,963,820,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
90,469,615,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
