section,male,female,lastUpdate,date
0,0,0,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
10,0,2,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
20,4,4,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
30,12,9,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
40,17,13,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
50,41,18,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
60,46,30,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
70,43,23,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
80,12,19,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
90,2,1,2021-02-12T06:14:19.377Z,2021-02-12T06:14:19.377Z
