name,amount,lastUpdate,date
hard,423,2020-09-02T07:29:52.750Z,2020-09-02T07:29:52.750Z
moderate,171,2020-09-02T07:29:52.750Z,2020-09-02T07:29:52.750Z
name,amount,lastUpdate,date
hard,423,2020-09-02T07:29:52.750Z,2020-09-02T07:29:52.750Z
moderate,171,2020-09-02T07:29:52.750Z,2020-09-02T07:29:52.750Z
