Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
146,273,554,310,1126,2020-09-02T07:29:52.750Z,2020-09-02T07:29:52.750Z
