section,male,female,lastUpdate,date
0,2,3,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
10,0,0,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
20,7,14,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
30,24,18,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
40,57,39,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
50,117,53,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
60,168,91,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
70,160,119,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
80,107,124,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
90,36,39,2021-01-29T13:03:30.550Z,2021-01-29T13:03:30.550Z
