total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2208,1774,330,240,776,424,2021-01-29T13:03:30.550Z
100,80,19,14,44,24,2021-01-29T13:03:30.550Z
