section,male,female,lastUpdate,date
0,1,4,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
10,0,1,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
20,8,4,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
30,17,18,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
40,33,23,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
50,59,36,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
60,59,50,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
70,50,42,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
80,30,39,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
90,10,7,2021-03-22T19:33:23.617Z,2021-03-22T19:33:23.617Z
