section,male,female,lastUpdate,date
0,0,2,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
10,1,3,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
20,8,12,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
30,32,19,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
40,64,32,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
50,125,66,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
60,156,88,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
70,144,102,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
80,84,84,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
90,32,29,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
