section,male,female,lastUpdate,date
0,44991,42388,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
10,76589,66507,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
20,63742,64368,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
30,45633,48084,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
40,39214,43180,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
50,29960,31800,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
60,21080,20041,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
70,10474,10225,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
80,4599,6208,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
90,1220,2592,2021-02-05T12:40:20.710Z,2021-02-05T12:40:20.710Z
