section,male,female,lastUpdate,date
0,2,3,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
10,3,1,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
20,19,12,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
30,23,18,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
40,53,47,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
50,213,100,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
60,574,256,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
70,979,528,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
80,1062,928,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
90,494,673,2021-03-13T15:33:33.093Z,2021-03-13T15:33:33.093Z
