section,male,female,lastUpdate,date
0,2,4,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
10,4,1,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
20,18,13,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
30,29,19,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
40,57,53,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
50,223,108,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
60,610,279,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
70,990,549,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
80,1113,966,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
90,524,704,2021-04-07T13:32:01.910Z,2021-04-07T13:32:01.910Z
