name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,102.8480987548828,39,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
יוספטל,,53.84615325927734,10,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
שמיר,,72.83950805664062,21,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
וולפסון,,74.52415466308594,18,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
זיו צפת,,77.80979919433594,21,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
הלל יפה,,88.34951782226562,20,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
נהריה,,74.52054595947266,37,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
ברזילי,,75.82781219482422,23,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
פוריה,,63.38028335571289,19,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
סוראסקי,,118.616569519043,27,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
בני ציון,,89.60739135742188,5,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
רבין ק. בילינסון,,89.46107482910156,47,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
סורוקה,,82.53692626953125,31,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
מאיר,,85.218505859375,20,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
קפלן,,93.68231201171875,29,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
"רמב""ם",,89.3442611694336,23,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
הכרמל,,88.34355926513672,10,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
השרון ק. גולדה,,57.26140975952148,5,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
הדסה עין כרם,,,41,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
הסקוטי,,30.07518768310547,1,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
סנט וינסנט,,,0,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
המשפחה הקדושה,,,0,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
סנט ג'וזף,,,2,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
שערי צדק,,100.6142501831055,14,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
אל מקאסד,,,0,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
לניאדו,,81.33704376220703,30,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
אוגוסטה ויקטוריה,,,0,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
מעייני הישועה,,92.72151947021484,10,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
אסותא אשדוד,,,9,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
שניידר,,,0,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
המרכזי בעמק,,75.86206817626953,29,2021-03-03T06:07:56.950Z,2021-03-03T06:07:56.950Z
