age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,281090,170417,1538337,18.3,11.1,2021-03-07T06:08:39.360Z
20-29,846547,493012,1300361,65.1,37.9,2021-03-07T06:08:39.360Z
30-39,860338,553309,1197026,71.9,46.2,2021-03-07T06:08:39.360Z
40-49,862352,662101,1098556,78.5,60.3,2021-03-07T06:08:39.360Z
50-59,713840,589220,849966,84.0,69.3,2021-03-07T06:08:39.360Z
60-69,639352,573820,741639,86.2,77.4,2021-03-07T06:08:39.360Z
70-79,467546,435726,490784,95.3,88.8,2021-03-07T06:08:39.360Z
80-89,208401,193481,225538,92.4,85.8,2021-03-07T06:08:39.360Z
90+,48851,44810,51496,94.9,87.0,2021-03-07T06:08:39.360Z
