section,male,female,lastUpdate,date
0,0,1,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
10,0,2,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
20,3,2,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
30,6,8,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
40,18,5,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
50,29,15,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
60,26,14,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
70,31,15,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
80,7,16,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
90,3,3,2021-03-07T06:08:39.360Z,2021-03-07T06:08:39.360Z
