section,male,female,lastUpdate,date
0,0,1,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
10,0,1,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
20,3,2,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
30,8,9,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
40,22,7,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
50,30,16,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
60,30,19,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
70,27,17,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
80,7,15,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
90,3,3,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
