name,amount,lastUpdate,date
hard,712,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
moderate,176,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
critical,269,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
breath,225,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
name,amount,lastUpdate,date
hard,712,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
moderate,176,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
critical,269,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
breath,225,2021-03-07T19:45:34.990Z,2021-03-07T19:45:34.990Z
