section,male,female,lastUpdate,date
0,17649,16879,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
10,39557,28496,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
20,33880,30953,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
30,22682,22447,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
40,19847,21012,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
50,15413,16000,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
60,11239,9984,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
70,5537,5079,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
80,2371,2989,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
90,566,1303,2020-11-20T13:16:00.387Z,2020-11-20T13:16:00.387Z
