section,male,female,lastUpdate,date
0,0,0,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
10,0,1,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
20,4,2,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
30,12,6,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
40,29,10,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
50,65,37,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
60,146,37,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
70,139,57,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
80,81,53,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
90,14,32,2020-10-15T15:01:48.260Z,2020-10-15T15:01:48.260Z
