section,male,female,lastUpdate,date
0,6760,6504,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
10,14223,10836,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
20,13341,12975,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
30,8941,8839,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
40,7770,8357,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
50,6183,6467,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
60,4343,4023,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
70,2170,2024,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
80,923,1253,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
90,232,567,2020-09-05T16:20:27.527Z,2020-09-05T16:20:27.527Z
