section,male,female,lastUpdate,date
0,1,1,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
10,1,2,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
20,2,5,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
30,12,7,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
40,21,12,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
50,101,57,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
60,270,114,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
70,494,248,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
80,546,467,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
90,240,368,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
