section,male,female,lastUpdate,date
0,0,0.0,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
10,2,,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
20,1,1.0,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
30,6,1.0,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
40,14,10.0,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
50,32,13.0,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
60,53,20.0,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
70,66,33.0,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
80,28,30.0,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
90,4,5.0,2020-12-11T08:51:27.507Z,2020-12-11T08:51:27.507Z
