section,male,female,lastUpdate,date
0,49161,46311,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
10,80826,71059,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
20,67466,68595,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
30,48416,51103,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
40,41254,45448,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
50,31334,33386,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
60,21759,20848,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
70,10780,10608,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
80,4779,6485,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
90,1264,2677,2021-02-14T07:09:42.080Z,2021-02-14T07:09:42.080Z
