section,male,female,lastUpdate,date
0,0,0,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
10,1,0,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
20,0,0,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
30,0,1,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
40,6,2,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
50,12,5,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
60,24,7,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
70,23,15,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
80,3,11,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
90,1,1,2020-11-26T20:12:28.920Z,2020-11-26T20:12:28.920Z
