section,male,female,lastUpdate,date
0,13377,12888,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
10,32655,22006,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
20,26737,24240,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
30,17835,17603,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
40,15645,16578,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
50,12061,12475,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
60,8499,7539,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
70,4049,3652,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
80,1692,2146,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
90,398,912,2020-10-02T06:38:41.127Z,2020-10-02T06:38:41.127Z
