section,male,female,lastUpdate,date
0,17295,16551,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
10,39098,27990,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
20,33326,30256,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
30,22209,21898,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
40,19396,20478,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
50,15080,15595,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
60,10981,9730,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
70,5376,4912,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
80,2335,2916,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
90,555,1267,2020-11-11T11:39:54.177Z,2020-11-11T11:39:54.177Z
