section,male,female,lastUpdate,date
0,1,1,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
10,1,2,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
20,1,5,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
30,12,7,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
40,21,11,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
50,100,57,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
60,269,112,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
70,486,246,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
80,541,455,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
90,240,365,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
