section,male,female,lastUpdate,date
0,0,0.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
10,2,,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
20,3,1.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
30,4,1.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
40,14,8.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
50,25,14.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
60,50,20.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
70,68,31.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
80,29,36.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
90,3,9.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
