section,male,female,lastUpdate,date
0,18713,17881,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
10,41155,30261,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
20,35691,33144,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
30,24171,24287,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
40,21198,22610,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
50,16467,17238,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
60,12062,10809,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
70,6003,5524,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
80,2516,3217,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
90,608,1388,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
