section,male,female,lastUpdate,date
0,0,0.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
10,1,,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
20,1,0.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
30,1,0.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
40,4,2.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
50,7,2.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
60,18,7.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
70,21,14.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
80,5,9.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
90,0,1.0,2020-12-09T07:49:39.820Z,2020-12-09T07:49:39.820Z
