age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,302305,213765,1538337,19.7,13.9,2021-03-14T19:45:32.100Z
20-29,914339,645981,1300361,70.3,49.7,2021-03-14T19:45:32.100Z
30-39,920150,684510,1197026,76.9,57.2,2021-03-14T19:45:32.100Z
40-49,904213,740972,1098556,82.3,67.4,2021-03-14T19:45:32.100Z
50-59,738994,635624,849966,86.9,74.8,2021-03-14T19:45:32.100Z
60-69,650894,596132,741639,87.8,80.4,2021-03-14T19:45:32.100Z
70-79,472783,445615,490784,96.3,90.8,2021-03-14T19:45:32.100Z
80-89,210952,197648,225538,93.5,87.6,2021-03-14T19:45:32.100Z
90+,49465,45695,51496,96.1,88.7,2021-03-14T19:45:32.100Z
