section,male,female,lastUpdate,date
0,60396,57007,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
10,90493,81760,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
20,75431,78788,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
30,54763,58615,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
40,45599,50557,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
50,33984,36761,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
60,23231,22650,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
70,11558,11567,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
80,5067,6981,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
90,1366,2863,2021-03-14T19:45:32.100Z,2021-03-14T19:45:32.100Z
