city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,125830,4516,2711,41086,48,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
תל אביב - יפו,25185,1569,847,28762,34,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
נתניה,15887,1154,789,16438,53,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
באר שבע,13965,1082,819,19039,55,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אשקלון,11090,976,706,13948,68,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
בני ברק,47736,909,638,8155,44,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ראשון לציון,14175,906,587,17747,37,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אשדוד,24828,902,636,16089,40,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
פתח תקווה,20880,892,547,18610,36,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
חיפה,15869,808,558,18080,30,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
חולון,14064,722,502,12393,39,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
רהט,4231,639,457,2848,93,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
רחובות,10844,582,420,12856,41,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
בת ים,9195,546,334,7258,43,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
חדרה,6430,511,360,7304,53,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
נצרת,8582,496,296,2347,63,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
בית שמש,19804,443,329,5397,33,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
לוד,8259,425,276,5493,53,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
רמלה,9119,417,272,4814,55,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אום אל-פחם,5621,394,290,1997,69,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
מודיעין עילית,24980,382,272,4069,48,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
רמת גן,7654,350,212,10920,23,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
קרית גת,7034,317,211,3509,54,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
נתיבות,6731,287,208,2784,71,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אופקים,4065,278,238,4130,83,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
טבריה,4308,271,210,3310,59,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
שדרות,2669,267,196,3545,94,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ראש העין,5210,253,171,5900,39,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
טייבה,4244,252,172,2165,57,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
דימונה,2317,242,137,2884,67,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
עכו,3898,226,163,3808,44,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
נוף הגליל,2722,223,163,4913,50,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
קרית מלאכי,3916,210,154,1829,84,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
קרית אתא,4527,208,142,3844,36,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
חריש,1404,207,157,2790,101,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
כפר כנא,2292,194,154,909,83,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
עפולה,3683,191,146,3942,34,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
יבנה,4186,182,113,4239,38,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
יפיע,2105,182,116,633,94,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
הרצליה,4080,181,103,6885,19,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
צפת,4611,180,123,1506,50,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אילת,2314,176,120,7420,31,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אור יהודה,4143,175,109,2183,51,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אלעד,11436,173,125,1639,36,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
באקה אל-גרביה,2566,170,106,1101,57,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
כפר סבא,3895,168,122,6482,17,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
מגאר,1998,157,97,948,68,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
הוד השרון,2679,156,102,5107,25,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
שפרעם,3939,149,99,1476,36,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
קרית ים,2262,148,102,2999,38,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
נס ציונה,2323,145,113,4184,32,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
מעלות-תרשיחא,1457,144,106,2400,63,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
סח'נין,4262,143,102,1724,43,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
פרדס חנה-כרכור,2194,143,109,3618,34,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
נהריה,3208,142,97,3706,23,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ביתר עילית,12752,140,102,1223,22,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
רעננה,3702,137,89,4814,18,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
מודיעין-מכבים-רעות,4656,124,86,6091,14,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
מעלה אדומים,3644,123,93,3688,33,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
משהד,726,121,88,425,136,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
כפר קאסם,3136,119,67,641,49,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
באר יעקב,2181,119,91,3573,44,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ריינה,1587,118,74,430,70,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ערערה,1845,118,72,729,58,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ערד,2316,117,84,3129,43,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
מגדל העמק,1972,115,89,2383,44,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ג'דיידה-מכר,1967,114,82,729,55,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
טירה,2512,110,58,1079,41,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
כסרא-סמיע,904,108,68,531,122,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
גני תקווה,1278,103,86,2039,49,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
גבעת זאב,3722,102,79,1462,52,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
עראבה,2201,100,48,648,37,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
קרית ביאליק,2154,95,69,2330,23,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
טירת כרמל,1349,93,66,1893,38,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
טמרה,3760,91,69,1159,26,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
רמת השרון,1864,91,54,2818,20,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
חורפיש,960,89,62,1042,138,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אבו סנאן,1231,89,48,1116,66,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
קרית מוצקין,2295,88,54,2462,19,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
גדרה,1753,85,64,2309,34,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ערערה-בנגב,839,85,67,384,45,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
גן יבנה,1609,84,66,2014,37,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
דבוריה,1176,80,53,542,75,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
קרית יערים,1451,79,70,1057,123,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
כפר יונה,1372,78,57,2050,32,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
דייר חנא,1451,77,47,498,71,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
כרמיאל,2398,75,49,2225,16,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
רכסים,3068,75,55,806,58,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
מעלה עירון,1779,74,44,389,48,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
מג'ד אל-כרום,2126,72,48,694,46,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
בועיינה-נוג'ידאת,859,72,54,424,70,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
כפר קרע,1586,72,38,529,37,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ירכא,1993,71,42,449,45,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
תל שבע,438,71,55,470,34,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ג'לג'וליה,913,70,54,469,68,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
"כפר חב""ד",1303,69,62,655,99,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אור עקיבא,1557,68,40,1385,34,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ג'ת,1194,68,49,877,55,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
שגב-שלום,262,67,40,206,60,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
לקיה,605,67,36,337,42,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
בית ג'ן,1748,66,57,678,55,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
קרית ארבע,794,66,59,784,89,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אכסאל,1458,65,39,361,43,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אזור,1094,64,46,1130,52,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
קלנסווה,2419,64,43,722,27,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
יאנוח-ג'ת,1107,62,44,337,93,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
ג'סר א-זרקא,911,61,44,592,40,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
אריאל,989,61,31,1651,33,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
כוכב יעקב,1826,60,54,589,65,2021-03-08T07:12:47.457Z,2021-03-08T07:12:47.457Z
