section,male,female,lastUpdate,date
0,61591,58198,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
10,91693,83171,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
20,76352,79819,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
30,55478,59515,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
40,46122,51206,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
50,34375,37189,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
60,23474,22972,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
70,11688,11726,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
80,5138,7065,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
90,1387,2885,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
