name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,101.3291168212891,17,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
יוספטל,,52.30769348144531,1,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
שמיר,,66.55443572998047,6,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
וולפסון,,73.93850708007812,12,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
זיו צפת,,,0,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
הלל יפה,,87.57281494140625,5,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
נהריה,,80.41095733642578,6,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
ברזילי,,81.45695495605469,13,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
פוריה,,67.32394409179688,3,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
סוראסקי,,115.0298919677734,16,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
בני ציון,,82.21708679199219,3,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
רבין ק. בילינסון,,87.54490661621094,20,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
סורוקה,,77.2371826171875,13,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
מאיר,,85.98971557617188,6,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
קפלן,,97.65342712402344,10,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
"רמב""ם",,95.1844253540039,1,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
הכרמל,,80.98159790039062,3,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
השרון ק. גולדה,,79.66805267333984,4,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
הדסה עין כרם,,107.4074096679688,15,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
הסקוטי,,28.5714282989502,3,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
סנט וינסנט,,26.86567115783691,1,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
המשפחה הקדושה,,,0,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
סנט ג'וזף,,,2,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
שערי צדק,,95.9459457397461,11,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
אל מקאסד,,,0,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
לניאדו,,76.8802261352539,1,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
אוגוסטה ויקטוריה,,,0,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
מעייני הישועה,,94.93670654296875,4,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
אסותא אשדוד,,,0,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
שניידר,,,0,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
המרכזי בעמק,,78.62068939208984,3,2021-03-25T06:54:09.707Z,2021-03-25T06:54:09.707Z
