section,male,female,lastUpdate,date
0,41643,39366,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
10,72619,62696,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
20,60677,61022,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
30,43492,45764,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
40,37530,41222,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
50,28753,30621,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
60,20498,19416,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
70,10187,9881,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
80,4443,5995,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
90,1179,2520,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
