section,male,female,lastUpdate,date
0,0,1,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
10,0,0,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
20,4,3,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
30,10,6,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
40,22,12,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
50,39,12,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
60,65,32,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
70,39,25,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
80,19,16,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
90,4,3,2021-02-01T07:52:28.600Z,2021-02-01T07:52:28.600Z
