section,male,female,lastUpdate,date
0,1,1,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
10,1,0,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
20,4,8,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
30,11,12,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
40,54,28,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
50,110,51,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
60,187,87,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
70,172,129,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
80,118,99,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
90,37,52,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
