section,male,female,lastUpdate,date
0,2,1,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
10,2,2,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
20,6,9,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
30,14,8,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
40,26,25,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
50,137,64,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
60,371,156,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
70,662,322,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
80,743,624,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
90,345,469,2021-01-17T15:39:52.500Z,2021-01-17T15:39:52.500Z
