section,male,female,lastUpdate,date
0,0,0,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
10,2,0,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
20,0,0,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
30,0,1,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
40,5,2,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
50,12,7,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
60,23,6,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
70,25,18,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
80,4,13,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
90,2,1,2020-11-26T04:43:37.283Z,2020-11-26T04:43:37.283Z
