section,male,female,lastUpdate,date
0,61438,58046,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
10,91499,83000,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
20,76192,79654,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
30,55361,59358,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
40,46026,51071,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
50,34294,37118,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
60,23428,22917,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
70,11654,11689,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
80,5136,7042,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
90,1383,2884,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
