city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,129605,2096,1013,36515,22,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
תל אביב - יפו,26130,582,221,24555,13,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
נתניה,16756,427,217,12411,20,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
באר שבע,14839,417,222,11716,21,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
אשקלון,11748,339,151,7747,24,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
אשדוד,25393,316,133,11853,14,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
פתח תקווה,21441,314,133,12896,13,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
ראשון לציון,14757,284,109,11476,12,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
רהט,4750,282,145,1675,41,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
חיפה,16497,282,130,14693,10,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
חולון,14506,255,105,9130,14,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
נצרת,8931,211,97,1869,27,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
בת ים,9568,205,76,6532,16,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
אום אל-פחם,6001,200,122,1637,35,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
רחובות,11244,196,100,9892,14,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
רמלה,9468,192,73,4338,25,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
לוד,8535,190,83,6876,24,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
חדרה,6765,186,96,5208,19,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
בני ברק,48163,173,59,4179,8,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
טייבה,4447,150,69,1663,34,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
בית שמש,20145,144,74,4068,11,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
רמת גן,7846,110,42,14357,7,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
אופקים,4278,101,49,1810,30,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
כפר קאסם,3294,99,57,712,40,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
ראש העין,5418,96,49,4723,15,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
שדרות,2846,94,50,2092,33,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
קרית גת,7252,93,46,2451,16,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
דימונה,2476,93,28,1956,26,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
צפת,4783,91,25,1447,25,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
כפר כנא,2421,89,31,520,38,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
ערד,2423,88,49,2096,32,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
לקיה,708,88,57,301,55,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
טירה,2671,87,42,884,32,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
קרית מלאכי,4085,81,41,1344,32,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
כסיפה,864,80,36,374,44,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
עכו,4040,80,35,2470,16,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
אור יהודה,4316,79,33,2007,23,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
אילת,2477,79,32,6757,14,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
ערערה,1977,78,51,710,39,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
טבריה,4482,75,35,1866,16,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
באקה אל-גרביה,2704,74,29,666,25,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
נתיבות,6960,74,38,2297,18,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
נוף הגליל,2849,72,34,4620,16,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
מעלות-תרשיחא,1576,71,45,1400,31,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
ערערה-בנגב,946,68,43,311,36,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
מודיעין עילית,25143,67,33,1329,8,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
שפרעם,4085,65,38,1113,16,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
מודיעין-מכבים-רעות,4782,65,24,5539,7,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
הרצליה,4213,63,32,5437,7,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
חורה,831,62,28,367,34,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
יפיע,2205,61,20,327,31,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
קרית אתא,4643,61,27,2890,11,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
כפר סבא,4029,61,22,5007,6,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
נס ציונה,2435,60,27,3085,13,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
חריש,1524,59,37,1071,29,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
פרדס חנה-כרכור,2315,59,29,2812,14,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
ריינה,1670,56,25,329,33,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
ירכא,2090,56,29,424,36,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
בית ג'ן,1856,56,35,472,46,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
תל שבע,536,56,26,364,27,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
מגאר,2080,56,39,1021,24,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
עראבה,2279,55,36,631,21,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
רעננה,3808,51,22,4345,7,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
נהריה,3290,50,25,3034,8,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
אבו סנאן,1298,50,21,1022,37,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
יבנה,4298,49,17,2469,10,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
כפר מנדא,1669,48,17,248,23,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
טמרה,3840,48,24,994,14,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
