section,male,female,lastUpdate,date
0,2,3,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
10,3,1,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
20,19,13,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
30,26,19,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
40,58,47,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
50,219,102,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
60,591,266,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
70,992,543,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
80,1079,944,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
90,507,675,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
