section,male,female,lastUpdate,date
0,1,4,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
10,0,1,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
20,8,4,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
30,17,18,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
40,33,23,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
50,59,36,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
60,59,50,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
70,49,42,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
80,29,39,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
90,10,7,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
