section,male,female,lastUpdate,date
0,0,2,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
10,0,0,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
20,4,2,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
30,6,12,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
40,18,7,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
50,32,16,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
60,30,23,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
70,20,18,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
80,7,7,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
90,3,2,2021-03-22T14:57:42.400Z,2021-03-22T14:57:42.400Z
