date,amount,recovered,lastUpdate
2020-08-07T00:00:00.000Z,1753,1360,2020-09-03T07:25:59.323Z
2020-08-08T00:00:00.000Z,762,655,2020-09-03T07:25:59.323Z
2020-08-09T00:00:00.000Z,922,2404,2020-09-03T07:25:59.323Z
2020-08-10T00:00:00.000Z,1695,1388,2020-09-03T07:25:59.323Z
2020-08-11T00:00:00.000Z,1819,1013,2020-09-03T07:25:59.323Z
2020-08-12T00:00:00.000Z,1621,1155,2020-09-03T07:25:59.323Z
2020-08-13T00:00:00.000Z,1644,1341,2020-09-03T07:25:59.323Z
2020-08-14T00:00:00.000Z,1394,1048,2020-09-03T07:25:59.323Z
2020-08-15T00:00:00.000Z,775,597,2020-09-03T07:25:59.323Z
2020-08-16T00:00:00.000Z,1046,2184,2020-09-03T07:25:59.323Z
2020-08-17T00:00:00.000Z,1656,1222,2020-09-03T07:25:59.323Z
2020-08-18T00:00:00.000Z,1648,1309,2020-09-03T07:25:59.323Z
2020-08-19T00:00:00.000Z,1644,1518,2020-09-03T07:25:59.323Z
2020-08-20T00:00:00.000Z,1496,1401,2020-09-03T07:25:59.323Z
2020-08-21T00:00:00.000Z,1487,1598,2020-09-03T07:25:59.323Z
2020-08-22T00:00:00.000Z,719,693,2020-09-03T07:25:59.323Z
2020-08-23T00:00:00.000Z,966,2133,2020-09-03T07:25:59.323Z
2020-08-24T00:00:00.000Z,1895,1346,2020-09-03T07:25:59.323Z
2020-08-25T00:00:00.000Z,1958,2562,2020-09-03T07:25:59.323Z
2020-08-26T00:00:00.000Z,1946,2385,2020-09-03T07:25:59.323Z
2020-08-27T00:00:00.000Z,2068,1447,2020-09-03T07:25:59.323Z
2020-08-28T00:00:00.000Z,1833,1879,2020-09-03T07:25:59.323Z
2020-08-29T00:00:00.000Z,910,721,2020-09-03T07:25:59.323Z
2020-08-30T00:00:00.000Z,1108,2191,2020-09-03T07:25:59.323Z
2020-08-31T00:00:00.000Z,2180,1198,2020-09-03T07:25:59.323Z
2020-09-01T00:00:00.000Z,2252,1017,2020-09-03T07:25:59.323Z
2020-09-02T00:00:00.000Z,3150,530,2020-09-03T07:25:59.323Z
2020-09-03T00:00:00.000Z,497,91,2020-09-03T07:25:59.323Z
