section,male,female,lastUpdate,date
0,6457,6226,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
10,13080,10302,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
20,12676,12414,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
30,8585,8456,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
40,7422,7969,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
50,5911,6185,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
60,4165,3847,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
70,2088,1933,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
80,884,1203,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
90,226,548,2020-09-03T07:25:59.323Z,2020-09-03T07:25:59.323Z
