date,amount,recovered,lastUpdate
2020-06-19T00:00:00.000Z,308,68,2020-09-15T18:10:56.213Z
2020-06-20T00:00:00.000Z,157,59,2020-09-15T18:10:56.213Z
2020-06-21T00:00:00.000Z,172,48,2020-09-15T18:10:56.213Z
2020-06-22T00:00:00.000Z,346,88,2020-09-15T18:10:56.213Z
2020-06-23T00:00:00.000Z,448,106,2020-09-15T18:10:56.213Z
2020-06-24T00:00:00.000Z,485,57,2020-09-15T18:10:56.213Z
2020-06-25T00:00:00.000Z,513,126,2020-09-15T18:10:56.213Z
2020-06-26T00:00:00.000Z,464,122,2020-09-15T18:10:56.213Z
2020-06-27T00:00:00.000Z,401,85,2020-09-15T18:10:56.213Z
2020-06-28T00:00:00.000Z,381,111,2020-09-15T18:10:56.213Z
2020-06-29T00:00:00.000Z,752,195,2020-09-15T18:10:56.213Z
2020-06-30T00:00:00.000Z,781,118,2020-09-15T18:10:56.213Z
2020-07-01T00:00:00.000Z,968,113,2020-09-15T18:10:56.213Z
2020-07-02T00:00:00.000Z,1145,138,2020-09-15T18:10:56.213Z
2020-07-03T00:00:00.000Z,946,137,2020-09-15T18:10:56.213Z
2020-07-04T00:00:00.000Z,821,132,2020-09-15T18:10:56.213Z
2020-07-05T00:00:00.000Z,839,159,2020-09-15T18:10:56.213Z
2020-07-06T00:00:00.000Z,1138,149,2020-09-15T18:10:56.213Z
2020-07-07T00:00:00.000Z,1387,163,2020-09-15T18:10:56.213Z
2020-07-08T00:00:00.000Z,1324,138,2020-09-15T18:10:56.213Z
2020-07-09T00:00:00.000Z,1522,208,2020-09-15T18:10:56.213Z
2020-07-10T00:00:00.000Z,1411,215,2020-09-15T18:10:56.213Z
2020-07-11T00:00:00.000Z,1166,209,2020-09-15T18:10:56.213Z
2020-07-12T00:00:00.000Z,1241,296,2020-09-15T18:10:56.213Z
2020-07-13T00:00:00.000Z,1717,342,2020-09-15T18:10:56.213Z
2020-07-14T00:00:00.000Z,1601,306,2020-09-15T18:10:56.213Z
2020-07-15T00:00:00.000Z,1879,381,2020-09-15T18:10:56.213Z
2020-07-16T00:00:00.000Z,1932,493,2020-09-15T18:10:56.213Z
2020-07-17T00:00:00.000Z,1603,504,2020-09-15T18:10:56.213Z
2020-07-18T00:00:00.000Z,1446,523,2020-09-15T18:10:56.213Z
2020-07-19T00:00:00.000Z,1014,439,2020-09-15T18:10:56.213Z
2020-07-20T00:00:00.000Z,1889,619,2020-09-15T18:10:56.213Z
2020-07-21T00:00:00.000Z,2004,643,2020-09-15T18:10:56.213Z
2020-07-22T00:00:00.000Z,2041,3726,2020-09-15T18:10:56.213Z
2020-07-23T00:00:00.000Z,1986,7205,2020-09-15T18:10:56.213Z
2020-07-24T00:00:00.000Z,1831,1894,2020-09-15T18:10:56.213Z
2020-07-25T00:00:00.000Z,1120,673,2020-09-15T18:10:56.213Z
2020-07-26T00:00:00.000Z,1040,2979,2020-09-15T18:10:56.213Z
2020-07-27T00:00:00.000Z,2057,1978,2020-09-15T18:10:56.213Z
2020-07-28T00:00:00.000Z,2124,1750,2020-09-15T18:10:56.213Z
2020-07-29T00:00:00.000Z,1962,1519,2020-09-15T18:10:56.213Z
2020-07-30T00:00:00.000Z,1788,1831,2020-09-15T18:10:56.213Z
2020-07-31T00:00:00.000Z,1359,1399,2020-09-15T18:10:56.213Z
2020-08-01T00:00:00.000Z,628,570,2020-09-15T18:10:56.213Z
2020-08-02T00:00:00.000Z,712,2676,2020-09-15T18:10:56.213Z
2020-08-03T00:00:00.000Z,1802,1945,2020-09-15T18:10:56.213Z
2020-08-04T00:00:00.000Z,1725,1822,2020-09-15T18:10:56.213Z
2020-08-05T00:00:00.000Z,1690,1612,2020-09-15T18:10:56.213Z
2020-08-06T00:00:00.000Z,1674,1940,2020-09-15T18:10:56.213Z
2020-08-07T00:00:00.000Z,1759,1361,2020-09-15T18:10:56.213Z
2020-08-08T00:00:00.000Z,756,651,2020-09-15T18:10:56.213Z
2020-08-09T00:00:00.000Z,925,2413,2020-09-15T18:10:56.213Z
2020-08-10T00:00:00.000Z,1697,1383,2020-09-15T18:10:56.213Z
2020-08-11T00:00:00.000Z,1822,1011,2020-09-15T18:10:56.213Z
2020-08-12T00:00:00.000Z,1614,1160,2020-09-15T18:10:56.213Z
2020-08-13T00:00:00.000Z,1639,1345,2020-09-15T18:10:56.213Z
2020-08-14T00:00:00.000Z,1397,1043,2020-09-15T18:10:56.213Z
2020-08-15T00:00:00.000Z,764,594,2020-09-15T18:10:56.213Z
2020-08-16T00:00:00.000Z,1065,2193,2020-09-15T18:10:56.213Z
2020-08-17T00:00:00.000Z,1654,1230,2020-09-15T18:10:56.213Z
2020-08-18T00:00:00.000Z,1647,1306,2020-09-15T18:10:56.213Z
2020-08-19T00:00:00.000Z,1645,1518,2020-09-15T18:10:56.213Z
2020-08-20T00:00:00.000Z,1489,1394,2020-09-15T18:10:56.213Z
2020-08-21T00:00:00.000Z,1491,1600,2020-09-15T18:10:56.213Z
2020-08-22T00:00:00.000Z,718,689,2020-09-15T18:10:56.213Z
2020-08-23T00:00:00.000Z,967,2155,2020-09-15T18:10:56.213Z
2020-08-24T00:00:00.000Z,1896,1341,2020-09-15T18:10:56.213Z
2020-08-25T00:00:00.000Z,1961,2590,2020-09-15T18:10:56.213Z
2020-08-26T00:00:00.000Z,1951,2435,2020-09-15T18:10:56.213Z
2020-08-27T00:00:00.000Z,2068,1510,2020-09-15T18:10:56.213Z
2020-08-28T00:00:00.000Z,1833,1914,2020-09-15T18:10:56.213Z
2020-08-29T00:00:00.000Z,908,728,2020-09-15T18:10:56.213Z
2020-08-30T00:00:00.000Z,1110,2331,2020-09-15T18:10:56.213Z
2020-08-31T00:00:00.000Z,2201,1286,2020-09-15T18:10:56.213Z
2020-09-01T00:00:00.000Z,2251,1100,2020-09-15T18:10:56.213Z
2020-09-02T00:00:00.000Z,3194,1522,2020-09-15T18:10:56.213Z
2020-09-03T00:00:00.000Z,2661,1856,2020-09-15T18:10:56.213Z
2020-09-04T00:00:00.000Z,2621,1261,2020-09-15T18:10:56.213Z
2020-09-05T00:00:00.000Z,1508,808,2020-09-15T18:10:56.213Z
2020-09-06T00:00:00.000Z,2186,2382,2020-09-15T18:10:56.213Z
2020-09-07T00:00:00.000Z,3399,1515,2020-09-15T18:10:56.213Z
2020-09-08T00:00:00.000Z,3533,1399,2020-09-15T18:10:56.213Z
2020-09-09T00:00:00.000Z,3989,1547,2020-09-15T18:10:56.213Z
2020-09-10T00:00:00.000Z,4149,1875,2020-09-15T18:10:56.213Z
2020-09-11T00:00:00.000Z,3971,1780,2020-09-15T18:10:56.213Z
2020-09-12T00:00:00.000Z,2702,1192,2020-09-15T18:10:56.213Z
2020-09-13T00:00:00.000Z,3195,3231,2020-09-15T18:10:56.213Z
2020-09-14T00:00:00.000Z,4913,2260,2020-09-15T18:10:56.213Z
2020-09-15T00:00:00.000Z,3189,303,2020-09-15T18:10:56.213Z
