date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1406,0.007823613086770981,5632,-232,0,2020-09-15T18:10:56.213Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1406,0.007112375533428165,7857,-229,0,2020-09-15T18:10:56.213Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1406,0.008534850640113799,7012,-231,0,2020-09-15T18:10:56.213Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1406,0.009246088193456615,7012,-231,0,2020-09-15T18:10:56.213Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1406,0.01137980085348507,5177,-230,0,2020-09-15T18:10:56.213Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1406,0.01422475106685633,4861,-230,0,2020-09-15T18:10:56.213Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1406,0.01849217638691323,7330,-228,0,2020-09-15T18:10:56.213Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1406,0.02773826458036985,6205,-237,0,2020-09-15T18:10:56.213Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1406,0.04196301564722618,6021,-224,0,2020-09-15T18:10:56.213Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1406,0.05761024182076813,5981,-227,0,2020-09-15T18:10:56.213Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1406,0.0732574679943101,5983,-225,0,2020-09-15T18:10:56.213Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1406,0.08748221906116643,4121,-212,0,2020-09-15T18:10:56.213Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1406,0.1152204836415363,3692,-222,0,2020-09-15T18:10:56.213Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1406,0.1436699857752489,5489,-222,0,2020-09-15T18:10:56.213Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1406,0.1571834992887624,4759,-164,0,2020-09-15T18:10:56.213Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,1406,0.182076813655761,4338,-115,0,2020-09-15T18:10:56.213Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,1406,0.2176386913229018,3920,-15,0,2020-09-15T18:10:56.213Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,1406,0.2098150782361309,4053,116,0,2020-09-15T18:10:56.213Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,1406,0.205547652916074,3207,291,0,2020-09-15T18:10:56.213Z
2020-03-21T00:00:00.000Z,35,277,274,27,21,229,15,0,1406,0.1970128022759602,2905,474,0,2020-09-15T18:10:56.213Z
2020-03-22T00:00:00.000Z,54,324,305,37,32,255,22,0,1406,0.2304409672830725,4523,689,0,2020-09-15T18:10:56.213Z
2020-03-23T00:00:00.000Z,58,352,323,42,36,274,24,0,1406,0.2503556187766714,4053,1010,0,2020-09-15T18:10:56.213Z
2020-03-24T00:00:00.000Z,82,395,343,45,48,302,26,3,1406,0.2809388335704125,3963,1401,0,2020-09-15T18:10:56.213Z
2020-03-25T00:00:00.000Z,81,413,397,49,53,311,28,1,1406,0.2937411095305832,3666,1759,0,2020-09-15T18:10:56.213Z
2020-03-26T00:00:00.000Z,83,464,413,54,65,345,31,5,1406,0.3300142247510668,3925,2242,0,2020-09-15T18:10:56.213Z
2020-03-27T00:00:00.000Z,110,515,469,65,69,381,37,2,1406,0.3662873399715505,3267,2605,0,2020-09-15T18:10:56.213Z
2020-03-28T00:00:00.000Z,53,513,485,69,82,362,41,1,1406,0.3648648648648649,2834,3045,0,2020-09-15T18:10:56.213Z
2020-03-29T00:00:00.000Z,70,544,516,79,88,377,50,3,1406,0.3869132290184922,4289,3508,0,2020-09-15T18:10:56.213Z
2020-03-30T00:00:00.000Z,121,619,570,87,103,429,54,1,1406,0.4402560455192034,3886,3961,0,2020-09-15T18:10:56.213Z
2020-03-31T00:00:00.000Z,111,668,628,97,114,457,64,4,1406,0.4751066856330014,4005,4570,0,2020-09-15T18:10:56.213Z
2020-04-01T00:00:00.000Z,147,769,728,111,143,515,72,8,1406,0.5469416785206259,4088,4412,689,2020-09-15T18:10:56.213Z
2020-04-02T00:00:00.000Z,115,813,728,113,145,555,79,10,1406,0.5782361308677099,4284,4992,720,2020-09-15T18:10:56.213Z
2020-04-03T00:00:00.000Z,97,804,719,130,159,515,93,5,1406,0.5718349928876245,3494,5503,717,2020-09-15T18:10:56.213Z
2020-04-04T00:00:00.000Z,73,791,752,139,171,481,107,7,1406,0.5625889046941679,3155,5828,718,2020-09-15T18:10:56.213Z
2020-04-05T00:00:00.000Z,100,827,743,135,194,498,107,6,1406,0.5881934566145093,4495,6328,693,2020-09-15T18:10:56.213Z
2020-04-06T00:00:00.000Z,93,814,703,147,209,458,110,7,1406,0.5789473684210527,4088,6607,796,2020-09-15T18:10:56.213Z
2020-04-07T00:00:00.000Z,72,748,656,159,201,388,106,7,1406,0.5320056899004267,4313,6858,819,2020-09-15T18:10:56.213Z
2020-04-08T00:00:00.000Z,57,695,622,166,193,336,115,9,1406,0.4943100995732574,3511,7025,859,2020-09-15T18:10:56.213Z
2020-04-09T00:00:00.000Z,65,665,634,166,187,312,117,9,1406,0.472972972972973,3363,7143,944,2020-09-15T18:10:56.213Z
2020-04-10T00:00:00.000Z,56,670,598,170,170,330,128,8,1406,0.476529160739687,4086,7267,1002,2020-09-15T18:10:56.213Z
2020-04-11T00:00:00.000Z,39,627,595,182,162,283,130,6,1406,0.4459459459459459,3172,7370,1061,2020-09-15T18:10:56.213Z
2020-04-12T00:00:00.000Z,90,667,620,177,174,316,130,7,1406,0.4743954480796586,4965,7505,1074,2020-09-15T18:10:56.213Z
2020-04-13T00:00:00.000Z,91,691,629,192,169,330,137,8,1406,0.4914651493598862,4653,7489,1181,2020-09-15T18:10:56.213Z
