section,male,female,lastUpdate,date
0,33047,31400,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
10,62080,51913,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
20,52571,52064,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
30,37596,39372,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
40,32712,35932,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
50,25221,26810,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
60,18320,17187,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
70,9149,8653,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
80,3927,5154,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
90,1023,2223,2021-01-18T06:31:52.957Z,2021-01-18T06:31:52.957Z
