name,amount,lastUpdate,date
hard,206,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
moderate,50,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
critical,126,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
breath,122,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
name,amount,lastUpdate,date
hard,206,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
moderate,50,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
critical,126,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
breath,122,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
