section,male,female,lastUpdate,date
0,61829,58401,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
10,92238,83892,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
20,77050,80474,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
30,55894,60001,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
40,46456,51599,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
50,34641,37502,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
60,23654,23197,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
70,11862,11855,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
80,5259,7270,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
90,1397,2928,2021-04-18T05:57:45.680Z,2021-04-18T05:57:45.680Z
