name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,102.5316467285156,34,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
יוספטל,,50.76922988891602,12,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
שמיר,,66.32996368408203,26,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
וולפסון,,71.4494857788086,21,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
זיו צפת,,73.19884490966797,21,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
הלל יפה,,83.30097198486328,18,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
נהריה,,68.90410614013672,39,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
ברזילי,,73.1788101196289,28,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
פוריה,,58.02816772460938,19,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
סוראסקי,,115.7130661010742,30,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
בני ציון,,83.60276794433594,5,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
רבין ק. בילינסון,,77.48503112792969,39,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
סורוקה,,73.50130462646484,31,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
מאיר,,78.9203109741211,21,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
קפלן,,87.3646240234375,31,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
"רמב""ם",,85.55327606201172,24,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
הכרמל,,80.98159790039062,8,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
השרון ק. גולדה,,45.64315414428711,5,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
הדסה עין כרם,,,46,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
הסקוטי,,28.5714282989502,1,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
סנט וינסנט,,,0,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
המשפחה הקדושה,,,0,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
סנט ג'וזף,,,2,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
שערי צדק,,99.38574981689453,17,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
אל מקאסד,,,0,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
לניאדו,,96.65737915039062,25,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
אוגוסטה ויקטוריה,,,0,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
מעייני הישועה,,90.50633239746094,10,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
אסותא אשדוד,,,9,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
שניידר,,,0,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
המרכזי בעמק,,69.48275756835938,36,2021-03-05T12:27:39.400Z,2021-03-05T12:27:39.400Z
