section,male,female,lastUpdate,date
0,0,0,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
10,2,0,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
20,2,1,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
30,4,2,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
40,14,12,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
50,38,22,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
60,65,27,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
70,64,35,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
80,34,33,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
90,7,9,2020-12-14T08:13:31.700Z,2020-12-14T08:13:31.700Z
