section,male,female,lastUpdate,date
0,0,0,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
10,1,0,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
20,3,2,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
30,10,7,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
40,24,11,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
50,61,30,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
60,124,41,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
70,123,53,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
80,70,60,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
90,12,31,2020-10-18T14:57:14.213Z,2020-10-18T14:57:14.213Z
