age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,309814,236918,1538337,20.1,15.4,2021-03-18T15:34:04.643Z
20-29,916512,718548,1300361,70.5,55.3,2021-03-18T15:34:04.643Z
30-39,904410,745214,1197026,75.6,62.3,2021-03-18T15:34:04.643Z
40-49,888759,776548,1098556,80.9,70.7,2021-03-18T15:34:04.643Z
50-59,731174,657127,849966,86.0,77.3,2021-03-18T15:34:04.643Z
60-69,652056,607909,741639,87.9,82.0,2021-03-18T15:34:04.643Z
70-79,474409,451765,490784,96.7,92.0,2021-03-18T15:34:04.643Z
80-89,211853,200374,225538,93.9,88.8,2021-03-18T15:34:04.643Z
90+,49679,46289,51496,96.5,89.9,2021-03-18T15:34:04.643Z
