section,male,female,lastUpdate,date
0,2,2,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
10,3,2,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
20,12,9,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
30,17,13,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
40,41,33,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
50,178,83,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
60,500,214,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
70,862,442,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
80,959,817,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
90,465,613,2021-02-11T07:43:32.680Z,2021-02-11T07:43:32.680Z
