section,male,female,lastUpdate,date
0,16928,16202,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
10,38604,27458,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
20,32610,29444,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
30,21712,21311,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
40,18941,19914,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
50,14646,15122,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
60,10697,9422,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
70,5235,4760,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
80,2272,2826,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
90,539,1229,2020-10-30T05:04:06.340Z,2020-10-30T05:04:06.340Z
