total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2892,659,117,93,211,230,2021-03-29T18:08:49.533Z
100,23,18,14,32,35,2021-03-29T18:08:49.533Z
