city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130237,886,226,16418,9,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
תל אביב - יפו,26260,203,56,17009,4,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
באר שבע,15035,195,66,6016,10,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
נתניה,16903,167,71,6350,8,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
רהט,4856,151,56,939,22,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
חיפה,16600,141,44,9947,5,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
פתח תקווה,21563,133,49,7655,5,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
אשדוד,25496,127,23,4935,6,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
חולון,14612,125,31,4779,7,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
נצרת,9011,109,26,1438,14,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
אום אל-פחם,6110,102,47,1067,18,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
אשקלון,11804,87,23,3486,6,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
בת ים,9643,87,18,3434,7,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
ראשון לציון,14833,86,23,6626,4,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
לוד,8600,81,21,2120,10,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
טייבה,4518,71,46,952,16,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
רמלה,9512,64,  6-10  ,1680,8,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
נתיבות,7001,56,32,726,14,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
בית שמש,20202,54,26,1489,4,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
חדרה,6815,52,23,2497,5,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
אבו סנאן,1334,46,23,1100,34,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
רחובות,11285,46,18,3878,3,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
ערד,2467,45,15,1042,16,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
כפר קאסם,3346,44,23,640,18,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
לקיה,747,44,24,260,28,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
קרית גת,7294,43, 11-14 ,1161,7,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
אבו גוש,1273,42,15,543,52,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
ערערה-בנגב,981,41,17,232,22,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
דימונה,2497,41, 11-14 ,1262,11,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
באקה אל-גרביה,2740,41,15,538,14,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
כסיפה,889,40, 11-14 ,165,22,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
מעלה עירון,1875,39,17,292,25,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
בני ברק,48195,38,  6-10  ,1319,2,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
ערערה,2012,37,21,385,18,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
שפרעם,4108,36,  6-10  ,681,9,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
ירכא,2123,34,  6-10  ,275,22,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
קרית אתא,4675,34, 11-14 ,1745,6,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
חורה,855,34,19,186,18,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
טירה,2716,32, 11-14 ,551,12,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
אילת,2503,31,  1-5  ,3183,5,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
תל שבע,556,30,  6-10  ,229,14,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
רמת גן,7881,29, 11-14 ,4642,2,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
