name,amount,lastUpdate,date
hard,368,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
moderate,64,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
critical,214,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
breath,192,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
name,amount,lastUpdate,date
hard,368,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
moderate,64,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
critical,214,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
breath,192,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
