section,male,female,lastUpdate,date
0,0,1.0,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
10,0,,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
20,3,2.0,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
30,4,8.0,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
40,19,9.0,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
50,34,16.0,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
60,22,19.0,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
70,16,19.0,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
80,8,4.0,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
90,2,0.0,2021-04-02T05:13:19.103Z,2021-04-02T05:13:19.103Z
