section,male,female,lastUpdate,date
0,2,1,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
10,1,2,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
20,6,8,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
30,13,7,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
40,24,24,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
50,129,63,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
60,342,145,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
70,611,297,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
80,681,570,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
90,309,435,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
