section,male,female,lastUpdate,date
0,0,1,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
10,0,0,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
20,1,0,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
30,2,2,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
40,8,6,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
50,32,5,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
60,61,17,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
70,45,27,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
80,16,8,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
90,6,3,2021-01-10T19:59:05.227Z,2021-01-10T19:59:05.227Z
